,JP001,JP002,JP003,JP004,JP005,JP006,JP007,JP008
Tmem212,6.49607686,7.101040574,6.681841285,6.595266368,6.504323347,6.459549723,7.954197698,7.518500108
Tmem213,5.879159283,6.091889836,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmem214,12.19287385,12.31451271,12.16895667,12.15744062,12.68091464,12.34499749,12.17819713,12.36344098
Tmem215,9.589490549,10.08632598,9.496666659,9.903721929,7.523641023,8.223284714,8.731026742,8.671647341
Tmem216,9.713033019,9.484599583,9.542567547,9.549315394,9.785142682,9.620286774,9.475151251,9.446542262
Tmem217,6.935762214,6.718714307,6.542085346,6.676720499,7.379988978,7.233421083,7.215015639,7.071788725
Tmem218,10.27545435,10.32846512,10.41553005,10.63381102,11.30127815,10.79537338,10.70892912,10.45688171
Tmem219,9.439247187,9.481964107,9.815428085,9.520966052,10.3292784,9.908147306,9.691410892,9.660618262
Tmem220,6.98888443,6.983011992,6.778126967,7.020634514,7.765864075,7.731737929,6.965826986,7.369644405
Tmem221,5.879159283,6.251837554,6.41891469,6.33627078,6.154369644,5.879159283,6.242266486,6.641642352
Tmem222,12.86805129,12.91421648,13.06164838,12.80935675,12.97793919,12.92776864,12.8330166,12.96097597
Tmem223,11.24693371,10.96774904,11.47419621,11.17962996,11.83957154,11.68824302,11.39877951,11.42119084
Tmem225,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmem229a,11.75526519,11.63441991,11.64947906,12.12301233,14.03382191,13.4977611,13.45392847,13.22511541
Tmem229b,10.86241384,10.87360658,10.90407712,10.90947815,10.31243203,10.69399138,10.85027447,10.8093979
Tmem229b-ps,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmem230,11.18260934,11.14351464,11.2923408,11.11488543,10.56048222,10.39429107,10.34812308,10.41239062
Tmem231,10.02294323,10.26495805,10.20291344,10.07301959,10.02253853,9.918770339,10.17136892,9.933841444
Tmem232,8.316111933,8.37929624,8.945251015,8.652637877,7.391820456,8.032890067,8.34950143,8.337161416
Tmem233,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmem234,11.86845667,11.82019509,12.04399388,11.97773614,11.8387872,12.00923656,11.7947742,11.93905541
Tmem235,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmem236,6.890764696,6.400697513,6.492325385,6.30503248,6.487360664,6.997303343,6.906595988,6.667371055
Tmem237,11.02860292,11.06158665,11.18377185,10.81386419,11.21997065,10.97862234,10.90812985,11.00004926
Tmem238,8.232432431,8.233509585,8.580670065,8.814389716,8.919551306,8.762420253,8.902268792,8.678713123
Tmem238l,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmem239,6.519157032,6.095788757,6.22234875,6.17848221,5.879159283,6.299512999,6.060898645,5.879159283
Tmem240,9.495790885,9.438715381,9.53408222,9.522721724,8.09048596,8.677746583,9.094231685,8.895501686
Tmem241,9.768213205,9.507715458,9.405444747,9.598190594,10.56028677,9.917853382,9.704315646,9.889509831
Tmem242,9.543789896,10.53307052,10.79424828,10.71435993,10.47070268,10.28366382,9.558910751,10.36369316
Tmem243,9.71603974,9.64723136,10.03005774,10.11083879,11.34224076,11.04509671,10.72667165,10.79267671
Tmem245,11.79964826,11.76411347,11.30954133,11.6234214,11.56144098,11.52989205,11.37203062,11.60639124
Tmem246,13.13809816,13.16992249,13.10213964,13.17173453,13.12858909,13.14940242,13.06680046,13.09856228
Tmem247,6.164087564,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmem248,11.78963062,11.87979836,11.75848131,11.92755131,11.97178399,12.00870422,11.96931709,11.99267411
Tmem249,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmem25,12.34850471,12.36346082,12.53573876,12.40688031,12.20290665,11.98292258,11.97329582,12.05999953
Tmem251,10.22686572,10.38920704,10.51987385,10.43959743,10.24617709,10.31290821,10.17608349,10.41165155
Tmem252,6.811638658,7.393782969,6.858819636,7.020747997,6.995953628,6.837127582,7.20007412,6.941945483
Tmem253,6.527850877,6.314242363,6.259193908,6.608572777,6.688644784,6.271519287,5.879159283,6.169554522
Tmem254a,9.037098122,8.929623928,9.046504102,8.900001999,8.990268886,10.06036889,9.702947356,9.285882181
Tmem254b,11.18310044,11.28862452,11.59183677,11.40780603,11.38668822,12.18472647,11.93465597,11.38235124
Tmem254c,9.830430708,10.26133957,9.660383547,10.05482725,10.29343345,10.3405773,10.50856659,10.49597049
Tmem255a,10.21460612,10.9249438,10.51720793,10.64803766,11.24395036,11.2134403,11.40170562,11.63225295
Tmem255b,8.80501906,8.992925229,9.101750683,9.72088784,10.72995027,10.5412684,10.27193809,11.17854499
Tmem256,10.37706857,10.32329413,11.04610188,10.91846905,10.78182238,10.88781773,10.88828104,10.76017613
Tmem258,10.36386617,10.20290741,10.78308541,10.68569445,10.2578328,10.44478991,10.34642333,10.31526381
Tmem259,10.97223472,10.7781268,10.81211407,10.71695641,10.91051891,10.933072,10.79574072,10.71909604
Tmem26,5.879159283,6.199218802,6.369702953,6.48475932,6.904305462,6.565135262,6.721130234,7.186480359
Tmem260,10.78803111,10.61624219,10.45415874,10.63031039,10.30814684,10.08181791,10.13640253,9.980121443
Tmem262,6.374679111,6.121080742,6.195262822,6.026376334,6.090118848,6.038331637,5.879159283,6.054030199
Tmem263,10.54191041,10.67754458,10.72966155,10.81845945,10.55874086,10.68253586,10.89858816,11.00629341
Tmem265,6.551992699,6.859413692,6.540479089,6.792627697,7.400428122,7.298078947,6.640163134,6.949766572
Tmem266,7.822118832,9.089178406,8.383865879,8.421961264,8.317663409,8.869520541,8.524050149,8.906984077
Tmem267,8.123380395,8.519658942,8.723097117,8.701233456,9.550967699,9.394314709,9.087291756,9.135115692
Tmem268,9.726344747,9.855446227,9.784313663,9.880740191,10.18451755,10.41813909,10.25786206,10.3057808
Tmem269,6.661004734,7.140217703,6.95769673,6.702048242,6.876911317,6.880491641,6.440401075,6.892072129
Tmem270,5.879159283,5.879159283,5.879159283,5.879159283,6.068154098,5.879159283,6.06552468,6.058500665
Tmem273,6.102924752,6.617325681,6.560909182,6.540622411,6.382675838,6.425607005,6.020669905,5.879159283
Tmem274,6.447465935,6.488197228,6.356857648,6.20956251,6.493005995,6.31609363,6.054378144,6.287900681
Tmem28,9.058081889,9.015850596,8.803979696,9.091459506,8.219838346,8.215085698,8.344517154,8.41730063
Tmem29,10.01713496,10.25054465,10.01286255,10.00641684,10.56521085,10.31484218,10.23317842,10.54933759
Tmem30a,14.7656456,14.82585177,14.74920147,14.73359093,14.05861026,14.37036183,14.3937594,14.55600909
Tmem30b,5.879159283,5.879159283,5.879159283,6.054274176,5.879159283,5.879159283,5.879159283,6.0581653
Tmem30c,7.004404313,6.984407126,6.75692124,6.742922915,6.947037104,7.043747222,6.682304998,6.710951077
Tmem33,11.99847433,11.95631694,12.15011861,12.01138918,13.4565378,13.21917821,13.06371971,13.06906015
Tmem35a,11.80356467,11.94515007,12.08857003,11.80382345,11.29631817,11.53911197,11.73308104,11.64884067
Tmem35b,7.031544154,7.470662594,7.252977413,7.964695077,8.745701634,8.152610293,8.233801587,8.432429935
Tmem37,7.214995212,7.13962921,6.942950884,7.05857078,9.059226142,8.415215968,8.151384444,7.922304929
Tmem38a,13.07854258,13.08340632,13.22849359,13.12501613,12.84011308,12.92359814,12.87263341,12.95035009
Tmem38b,8.852275756,8.720754284,8.71949645,9.007970236,9.910912715,9.758802651,9.513834927,9.58283874
Tmem39a,9.151447821,9.283619876,8.917238935,9.36093249,10.18554795,9.895814129,9.832367874,9.858449839
Tmem39b,8.175742445,9.663111791,8.298152898,8.415775913,9.829380152,9.626943264,8.650456077,9.701067957
Tmem40,7.18654089,7.52364266,7.872942387,7.531852701,7.597157119,8.157613883,8.083315593,8.07702583
Tmem41a,10.5954123,10.43439541,10.90497047,10.74187174,9.753071726,10.04084359,10.13029363,10.11145633
Tmem41b,11.45800503,11.36105658,11.57157381,11.62765915,12.47526771,12.37903793,12.14380519,12.1994303
Tmem42,10.44045753,10.93809161,10.97370593,10.51541274,10.43777539,10.56058656,10.57098789,10.67687988
Tmem43,11.70653924,11.79482682,11.74876347,11.83975135,12.97781112,12.55728609,12.5184893,12.5467725
Tmem44,11.93795659,11.9694464,11.47117343,11.70735305,13.06748002,12.75889477,12.76131602,12.48744749
Tmem45a,5.879159283,6.592215812,6.359143358,5.879159283,6.505840536,6.127197272,6.144605809,5.99512327
Tmem45a2,6.223312943,6.161098682,6.238248145,5.879159283,6.246991203,6.361993194,5.879159283,6.565240739
Tmem45b,6.574658318,6.598231819,6.342128733,6.428253325,6.589447335,6.283308422,6.463500011,6.030308192
Tmem47,12.27443956,12.8476593,12.03210611,12.89215599,15.412816,14.54808898,14.56651791,14.34925222
Tmem50a,13.14091919,13.08682841,13.44084962,13.18099023,13.22555266,13.11222465,13.04951576,13.09727079
Tmem50b,12.99850729,12.93607206,13.10281834,13.0204411,13.15996411,12.9994202,12.97524897,12.90446474
Tmem51,8.909425512,8.859621202,9.069295684,9.287987811,11.45576479,11.0031208,10.93319358,10.60598053
Tmem52,6.922189292,6.36002009,6.491045333,6.734391256,7.962251466,6.809278137,6.881121882,6.720403728
Tmem52b,6.569277509,6.290499834,6.371728614,6.116157846,5.879159283,6.455854241,5.879159283,6.121396382
Tmem53,8.056898185,8.119090999,8.056646613,8.352758257,9.481842855,8.935998681,8.937912543,8.682642621
Tmem54,5.879159283,5.879159283,5.879159283,5.879159283,6.157920203,6.336992332,5.879159283,5.879159283
Tmem56,12.0103558,11.4125088,11.5283939,11.88708673,11.7224705,11.34545896,11.48189113,11.40509441
Tmem59,14.1864995,14.27169839,14.28503632,14.28254001,15.55929814,15.13250775,14.94381495,15.00529979
Tmem59l,14.9356775,14.93884329,15.10297355,14.86623143,12.74297626,13.68188502,13.9168368,13.93579753
Tmem60,10.93174109,10.89831303,11.03738872,10.99690022,11.00100409,11.05249204,11.05863813,10.96210234
Tmem62,11.48391812,11.24104708,11.42963613,11.28855462,12.04184859,11.65543446,11.72232604,11.71666965
Tmem63a,10.83220985,10.59172434,11.47482217,10.80944542,12.89080364,12.79838333,12.54671959,12.78174941
Tmem63b,12.95273971,12.74424482,12.6343515,12.845235,12.85817187,12.81742449,12.80461471,12.74693449
Tmem63c,11.30426167,11.14280476,11.07343896,10.93344873,9.23421272,10.13309228,10.45394389,10.22866435
Tmem64,11.83172566,11.80937962,12.05089199,12.02418702,10.836112,11.29324724,11.2835871,11.25760967
Tmem65,12.39243892,12.37944117,12.50003581,12.73629648,11.7672613,12.09206287,12.26855813,12.23511983
Tmem67,9.922548416,9.779044284,9.558802428,9.750741935,10.30340339,9.784233885,9.871631227,9.88795412
Tmem68,11.96888861,11.92091525,11.58767752,11.58870513,10.7194949,10.93377669,10.83224873,11.05160827
Tmem69,9.097302923,8.621620973,8.606809923,8.721883757,8.334831153,8.454935227,8.498088514,8.234452107
Tmem70,11.85649389,11.80027192,11.88418724,11.74790295,11.50304864,11.54342802,11.53702734,11.63621377
Tmem71,6.081708219,6.306469055,5.879159283,6.479011102,6.214460241,6.56099018,6.602127616,6.56325553
Tmem72,10.81884408,10.81596898,10.31329844,10.6706033,10.59475261,10.39825948,10.4733521,10.31493478
Tmem74,9.861733124,9.833835491,9.893388183,9.986841506,8.620312031,9.260979144,9.361289157,9.112261624
Tmem74b,8.354982635,8.165718912,8.54436507,8.244431126,8.062283862,8.061879995,8.137327759,8.077217506
Tmem79,6.719597917,6.987798611,7.146127455,6.953470564,6.843078089,6.661809087,6.723115678,6.622148325
Tmem8,9.667626869,9.74683912,9.530981261,9.953003798,10.19847614,9.880761252,9.734306041,9.687143968
Tmem80,10.43894203,10.07472479,10.2664681,10.4103717,9.971134868,9.865473053,9.747214012,9.838786762
Tmem81,7.986532602,7.829385768,7.873960059,8.021181888,9.296361002,9.055907762,9.057374144,8.998116956
Tmem82,7.194141018,6.964388121,6.972709459,7.072817041,8.375937815,7.717266323,7.473480593,7.548750993
Tmem86a,10.40301832,10.3595761,10.57637766,10.6345243,11.04860446,11.14039606,10.79383191,11.08401728
Tmem86b,7.9718758,7.548642186,7.565855267,7.779987713,8.187935471,7.783089472,8.13232478,7.701610869
Tmem87a,10.4024804,8.689057221,8.353436368,8.579354902,11.27905302,8.502860278,10.85469093,10.9943134
Tmem87b,11.21635501,11.43106465,11.61348809,11.37047397,11.2013979,11.31417727,11.40521664,11.37902404
Tmem88,8.501840313,8.621534299,9.100408968,9.42619539,7.210840581,7.576917493,8.039631122,7.780571633
Tmem88b,11.61829163,11.06456101,11.97049077,11.53739513,12.88433081,13.34621197,12.94924705,13.25051835
Tmem89,5.879159283,6.138757404,6.16094047,6.212247823,6.332104834,6.447966361,6.379816543,6.390825191
Tmem8b,10.97000863,10.95843645,10.8595045,11.21816315,10.47474299,10.56919126,10.92521644,10.56110316
Tmem9,12.16942351,12.46778018,12.43397471,12.39838489,12.93212718,12.74937237,12.51836255,12.77724024
Tmem91,9.919982219,9.613475045,10.27648679,10.47317746,8.146547122,8.866484637,8.930115566,9.105821388
Tmem92,5.879159283,6.121850267,5.879159283,6.073488872,5.879159283,6.116244679,5.879159283,6.159015156
Tmem94,11.8915393,11.65659497,11.19602526,11.86221099,12.43161669,11.72847178,11.91302833,11.42629372
Tmem95,5.879159283,6.108279033,5.879159283,6.118953432,6.41251595,6.326300844,5.879159283,6.330181581
Tmem97,10.87830645,10.78732087,11.19496502,11.17193162,12.13943585,11.48600592,11.49224027,11.44464413
Tmem98,9.285444677,9.182033536,10.2545603,9.686340403,11.58677382,11.48034079,11.25790648,11.3035478
Tmem9b,13.32186082,13.46223723,13.5245173,13.39255885,14.25703452,14.08176062,13.89033679,14.0718491
Tmf1,11.74064494,11.78997197,11.77188826,11.83727745,11.85273632,11.78807921,11.68379415,11.66271971
Tmie,7.541192112,7.890221208,7.649408143,7.819264523,10.59568712,9.81506965,9.744705835,9.543043191
Tmigd1,5.879159283,5.879159283,5.879159283,5.879159283,6.796691702,5.879159283,6.258247991,6.187631215
Tmigd3,6.168039316,5.879159283,6.331574415,5.879159283,5.879159283,5.879159283,6.058800058,5.879159283
Tmlhe,8.565504121,8.508677497,8.503266651,8.661308846,10.68397628,10.15776249,9.858172375,10.08682439
Tmod1,11.887459,11.90648569,12.10811165,11.8457335,11.72029897,12.01178226,12.00714539,12.09867933
Tmod2,13.97755093,13.88586095,14.12181118,13.87403661,13.77159741,13.61539332,13.59777604,13.549885
Tmod3,11.40852411,11.28221663,11.60187589,11.53334042,10.55816521,11.02123897,11.0093888,11.23086178
Tmod4,6.789874332,6.358970205,6.46684905,6.422470301,6.470670776,6.386584417,6.415325524,6.217065031
Tmpo,11.12933683,11.13772056,11.34063006,11.49512086,11.65443861,11.7724473,11.79083662,11.79768026
Tmppe,9.808567722,9.965094913,9.70980385,9.938734364,9.555858728,9.73405165,9.775309061,9.40982853
Tmprss11a,6.802634011,6.742615422,6.640665379,6.653531182,6.789637585,6.787561848,6.640710808,6.896954873
Tmprss11b,6.447918556,6.305456063,6.261091931,6.339068282,6.152612162,6.26042345,6.137188399,6.277174925
Tmprss11c,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmprss11d,6.339334104,6.628762125,6.370865037,6.681166586,6.684838254,6.488705532,6.401718848,6.57374429
Tmprss11e,5.879159283,6.246956481,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmprss11f,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmprss11g,6.683289113,6.484571548,6.478818324,6.339439481,6.695476674,6.304756842,6.581231967,6.235183692
Tmprss12,5.879159283,5.879159283,5.879159283,5.879159283,6.217886666,5.879159283,6.05913754,5.879159283
Tmprss13,6.165125311,6.306005417,6.33067735,6.053438081,5.879159283,5.879159283,6.061618682,6.130988719
Tmprss15,5.879159283,6.310126287,5.879159283,6.055352646,6.429500378,6.82720841,6.139796696,6.593059897
Tmprss2,5.879159283,6.250967726,5.879159283,6.093530077,6.047750915,6.687255549,5.879159283,5.879159283
Tmprss3,6.305580513,6.297882086,5.879159283,6.327314048,6.531980981,6.334715949,6.350073294,6.304937994
Tmprss4,6.206242804,6.493204356,6.499769604,6.457121505,6.060254133,6.436580528,6.386662377,6.347204417
Tmprss5,7.16052134,7.038325359,7.498823109,6.962545999,8.067291188,7.910030281,7.233833514,7.82702887
Tmprss6,6.918027768,6.26935018,6.53025216,6.230031693,6.780656014,6.842705749,6.089889699,6.439610883
Tmprss7,8.532232901,7.991181131,8.163810158,7.589511255,8.435886014,8.428204346,8.465298793,8.302909612
Tmprss9,6.37197894,6.641006521,6.785458234,6.667598685,6.310157108,6.344324157,6.758831172,6.191097514
Tmsb10,10.70505471,10.18052314,11.47539474,11.79813558,9.51918616,10.85006808,10.81789966,11.00706954
Tmsb15a,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283,5.879159283
Tmsb15b1,7.300584982,7.338814221,7.737707158,7.539145399,7.614220469,7.499754118,7.84413345,7.737463351
Tmsb15b2,7.595640626,7.611138859,7.979196607,7.815183,7.318348672,7.852030493,7.74730632,7.797883288
Tmsb15l,8.171744382,8.160086353,8.390950751,8.438187301,8.249120618,8.409524107,8.590819468,8.349391476
Tmsb4x,14.62670424,14.58822968,15.2301459,14.89498294,14.20082388,14.77513576,14.75637516,14.78922293
Tmtc1,10.60432923,10.14808633,10.1482453,10.44004925,9.59771943,9.789461721,10.15054439,9.658061719
Tmtc2,8.061652368,7.904590752,8.331065601,7.994369272,8.967264694,8.772703626,8.81904133,8.541887006
Tmtc3,10.10894766,9.273113859,9.603924699,9.988609452,10.00561202,9.606195228,9.663662593,9.69912924
Tmtc4,9.604415457,9.446584749,9.587142585,9.684587557,8.853316235,9.295242652,9.269044059,9.04289468
Tmub1,10.77640257,10.67466665,10.9411828,10.8846895,11.06651038,11.01409258,10.98344538,10.99400164
Tmub2,12.35253851,12.51343834,12.46084624,12.38776308,12.48893387,12.29608083,12.35757071,12.34172354
Tmx1,11.75153988,11.84187851,11.79427532,11.89440289,12.55250782,12.363538,12.28175113,12.44423449
Tmx2,14.57781842,14.74135935,14.63606758,14.60835082,14.91588065,14.67372965,14.60600699,14.72662283
Tmx3,11.60237116,11.85187089,11.45197967,11.58530087,12.02422923,12.04373299,11.97467428,11.96280382
Tmx4,14.03773201,14.02365315,13.82770435,13.96059385,12.77906543,13.26558047,13.54200457,13.47428596
Tnc,8.831732374,8.466850328,7.644406695,8.922748751,10.17964027,10.34965103,10.57763782,10.10352565
Tnf,7.289828674,7.883348344,8.063464027,8.436813884,7.159261959,8.479788593,7.291041034,7.468856544
Tnfaip1,11.66170787,11.89642578,11.61631228,12.05593712,12.4418194,12.31063978,12.28316847,12.30031251
Tnfaip2,8.158746803,8.536177623,8.43741919,8.651312786,10.78625439,10.02025144,10.04719879,9.583502779
Tnfaip3,9.630291553,10.49194239,10.45192743,11.75541787,8.533553074,9.629704093,8.686236768,9.610547181
Tnfaip6,9.834744951,9.377440731,10.74322782,9.571784124,10.86285886,11.18140507,10.80059353,10.98419899
Tnfaip8,9.255448155,8.977241436,9.185291725,9.264677659,11.51850462,10.9048061,10.78987445,10.54343818
Tnfaip8l1,9.740898716,10.00603344,9.883914272,9.472363128,8.869989586,9.687954071,9.054208389,9.644742492
Tnfaip8l2,6.520845732,6.787886097,6.956930022,7.067163229,6.861054196,6.645425699,6.5036945,6.761866244
